Pharm~Hosp|ATC1|ATC2|ATC3|ATC4|Crp|MIDAS~Crp|Mnf|Prd|Str|Pck|NFC~1|NFC~2|NFC~3|RX/OTC|Launch~Year|Launch~Date|DDD~Fact|DDD~Unit|Mono~Combi|MOL|[DCKey 1]|[Latest MNF Price]|[Latest Price]|EURO Sales Period|EURO Sales Value|USD Sales Period|USD Sales Value|LC Sales Period|LC Sales Value|Units Period|Units Value|DOT Period|DOT Value
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Jan/04|0|USD Sales Jan/04|0|LC Sales Jan/04|0|Units Jan/04|0|DOT Jan/04|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Feb/04|0|USD Sales Feb/04|0|LC Sales Feb/04|0|Units Feb/04|0|DOT Feb/04|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Mar/04|0|USD Sales Mar/04|0|LC Sales Mar/04|0|Units Mar/04|0|DOT Mar/04|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Apr/04|0|USD Sales Apr/04|0|LC Sales Apr/04|0|Units Apr/04|0|DOT Apr/04|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales May/04|0|USD Sales May/04|0|LC Sales May/04|0|Units May/04|0|DOT May/04|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Jun/04|0|USD Sales Jun/04|0|LC Sales Jun/04|0|Units Jun/04|0|DOT Jun/04|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Jul/04|0|USD Sales Jul/04|0|LC Sales Jul/04|0|Units Jul/04|0|DOT Jul/04|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Aug/04|0|USD Sales Aug/04|0|LC Sales Aug/04|0|Units Aug/04|0|DOT Aug/04|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Sep/04|0|USD Sales Sep/04|0|LC Sales Sep/04|0|Units Sep/04|0|DOT Sep/04|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Oct/04|0|USD Sales Oct/04|0|LC Sales Oct/04|0|Units Oct/04|0|DOT Oct/04|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Nov/04|0|USD Sales Nov/04|0|LC Sales Nov/04|0|Units Nov/04|0|DOT Nov/04|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Dec/04|0|USD Sales Dec/04|0|LC Sales Dec/04|0|Units Dec/04|0|DOT Dec/04|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Jan/05|0|USD Sales Jan/05|0|LC Sales Jan/05|0|Units Jan/05|0|DOT Jan/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Feb/05|0|USD Sales Feb/05|0|LC Sales Feb/05|0|Units Feb/05|0|DOT Feb/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Mar/05|0|USD Sales Mar/05|0|LC Sales Mar/05|0|Units Mar/05|0|DOT Mar/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Apr/05|0|USD Sales Apr/05|0|LC Sales Apr/05|0|Units Apr/05|0|DOT Apr/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales May/05|0|USD Sales May/05|0|LC Sales May/05|0|Units May/05|0|DOT May/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Jun/05|0|USD Sales Jun/05|0|LC Sales Jun/05|0|Units Jun/05|0|DOT Jun/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Jul/05|0|USD Sales Jul/05|0|LC Sales Jul/05|0|Units Jul/05|0|DOT Jul/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Aug/05|0|USD Sales Aug/05|0|LC Sales Aug/05|0|Units Aug/05|0|DOT Aug/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Sep/05|0|USD Sales Sep/05|0|LC Sales Sep/05|0|Units Sep/05|0|DOT Sep/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Oct/05|0|USD Sales Oct/05|0|LC Sales Oct/05|0|Units Oct/05|0|DOT Oct/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Nov/05|0|USD Sales Nov/05|0|LC Sales Nov/05|0|Units Nov/05|0|DOT Nov/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Dec/05|0|USD Sales Dec/05|0|LC Sales Dec/05|0|Units Dec/05|0|DOT Dec/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Jan/06|0|USD Sales Jan/06|0|LC Sales Jan/06|0|Units Jan/06|0|DOT Jan/06|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Feb/06|0|USD Sales Feb/06|0|LC Sales Feb/06|0|Units Feb/06|0|DOT Feb/06|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Mar/06|0|USD Sales Mar/06|0|LC Sales Mar/06|0|Units Mar/06|0|DOT Mar/06|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Apr/06|0|USD Sales Apr/06|0|LC Sales Apr/06|0|Units Apr/06|0|DOT Apr/06|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales May/06|0|USD Sales May/06|0|LC Sales May/06|0|Units May/06|0|DOT May/06|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Jun/06|0|USD Sales Jun/06|0|LC Sales Jun/06|0|Units Jun/06|0|DOT Jun/06|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Jul/06|0|USD Sales Jul/06|0|LC Sales Jul/06|0|Units Jul/06|0|DOT Jul/06|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Aug/06|0|USD Sales Aug/06|0|LC Sales Aug/06|0|Units Aug/06|0|DOT Aug/06|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Sep/06|0|USD Sales Sep/06|0|LC Sales Sep/06|0|Units Sep/06|0|DOT Sep/06|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GALENA GABA|TEVA|GALENA GABA|ELMEX|0000|TOOTHPASTE 1 75 ML|K ORAL TOPICAL|KS ORAL TOP OINTMENTS|KSB ORAL TOP PASTES N O S|NON-RX BOUND|1995|1995/10|0.00|0.00|COMBI|DECTAFLUR;OLAFLUR|12|41.5|56.2|EURO Sales Oct/06|0|USD Sales Oct/06|0|LC Sales Oct/06|0|Units Oct/06|0|DOT Oct/06|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GLAXOSMITHKLINE*|GLAXOSMITHKLINE|GLAXOSMITHKLINE|CORSODYL|0200MG|LIQUID 200 MG 1 300 ML|K ORAL TOPICAL|KG ORAL TOP LIQUIDS|KGA ORAL TOP LIQUIDS|NON-RX BOUND|1999|1999/05|0.00|0.00|MONO|CHLORHEXIDINE|13|95.8|133.8|EURO Sales Nov/01|1950|USD Sales Nov/01|1732|LC Sales Nov/01|64811|Units Nov/01|654|DOT Nov/01|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GLAXOSMITHKLINE*|GLAXOSMITHKLINE|GLAXOSMITHKLINE|CORSODYL|0200MG|LIQUID 200 MG 1 300 ML|K ORAL TOPICAL|KG ORAL TOP LIQUIDS|KGA ORAL TOP LIQUIDS|NON-RX BOUND|1999|1999/05|0.00|0.00|MONO|CHLORHEXIDINE|13|95.8|133.8|EURO Sales Dec/01|1198|USD Sales Dec/01|1070|LC Sales Dec/01|38847|Units Dec/01|392|DOT Dec/01|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GLAXOSMITHKLINE*|GLAXOSMITHKLINE|GLAXOSMITHKLINE|CORSODYL|0200MG|LIQUID 200 MG 1 300 ML|K ORAL TOPICAL|KG ORAL TOP LIQUIDS|KGA ORAL TOP LIQUIDS|NON-RX BOUND|1999|1999/05|0.00|0.00|MONO|CHLORHEXIDINE|13|95.8|133.8|EURO Sales Jan/02|1864|USD Sales Jan/02|1646|LC Sales Jan/02|59796|Units Jan/02|604|DOT Jan/02|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GLAXOSMITHKLINE*|GLAXOSMITHKLINE|GLAXOSMITHKLINE|CORSODYL|0200MG|LIQUID 200 MG 1 300 ML|K ORAL TOPICAL|KG ORAL TOP LIQUIDS|KGA ORAL TOP LIQUIDS|NON-RX BOUND|1999|1999/05|0.00|0.00|MONO|CHLORHEXIDINE|13|95.8|133.8|EURO Sales Feb/02|1542|USD Sales Feb/02|1341|LC Sales Feb/02|48955|Units Feb/02|494|DOT Feb/02|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GLAXOSMITHKLINE*|GLAXOSMITHKLINE|GLAXOSMITHKLINE|CORSODYL|0200MG|LIQUID 200 MG 1 300 ML|K ORAL TOPICAL|KG ORAL TOP LIQUIDS|KGA ORAL TOP LIQUIDS|NON-RX BOUND|1999|1999/05|0.00|0.00|MONO|CHLORHEXIDINE|13|95.8|133.8|EURO Sales Mar/02|1452|USD Sales Mar/02|1271|LC Sales Mar/02|45540|Units Mar/02|460|DOT Mar/02|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GLAXOSMITHKLINE*|GLAXOSMITHKLINE|GLAXOSMITHKLINE|CORSODYL|0200MG|LIQUID 200 MG 1 300 ML|K ORAL TOPICAL|KG ORAL TOP LIQUIDS|KGA ORAL TOP LIQUIDS|NON-RX BOUND|1999|1999/05|0.00|0.00|MONO|CHLORHEXIDINE|13|95.8|133.8|EURO Sales Apr/02|2016|USD Sales Apr/02|1786|LC Sales Apr/02|61244|Units Apr/02|618|DOT Apr/02|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GLAXOSMITHKLINE*|GLAXOSMITHKLINE|GLAXOSMITHKLINE|CORSODYL|0200MG|LIQUID 200 MG 1 300 ML|K ORAL TOPICAL|KG ORAL TOP LIQUIDS|KGA ORAL TOP LIQUIDS|NON-RX BOUND|1999|1999/05|0.00|0.00|MONO|CHLORHEXIDINE|13|95.8|133.8|EURO Sales May/02|1855|USD Sales May/02|1702|LC Sales May/02|56784|Units May/02|573|DOT May/02|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GLAXOSMITHKLINE*|GLAXOSMITHKLINE|GLAXOSMITHKLINE|CORSODYL|0200MG|LIQUID 200 MG 1 300 ML|K ORAL TOPICAL|KG ORAL TOP LIQUIDS|KGA ORAL TOP LIQUIDS|NON-RX BOUND|1999|1999/05|0.00|0.00|MONO|CHLORHEXIDINE|13|95.8|133.8|EURO Sales Jun/02|1790|USD Sales Jun/02|1711|LC Sales Jun/02|54208|Units Jun/02|547|DOT Jun/02|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GLAXOSMITHKLINE*|GLAXOSMITHKLINE|GLAXOSMITHKLINE|CORSODYL|0200MG|LIQUID 200 MG 1 300 ML|K ORAL TOPICAL|KG ORAL TOP LIQUIDS|KGA ORAL TOP LIQUIDS|NON-RX BOUND|1999|1999/05|0.00|0.00|MONO|CHLORHEXIDINE|13|95.8|133.8|EURO Sales Jul/02|2155|USD Sales Jul/02|2138|LC Sales Jul/02|64217|Units Jul/02|648|DOT Jul/02|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GLAXOSMITHKLINE*|GLAXOSMITHKLINE|GLAXOSMITHKLINE|CORSODYL|0200MG|LIQUID 200 MG 1 300 ML|K ORAL TOPICAL|KG ORAL TOP LIQUIDS|KGA ORAL TOP LIQUIDS|NON-RX BOUND|1999|1999/05|0.00|0.00|MONO|CHLORHEXIDINE|13|95.8|133.8|EURO Sales Aug/02|1409|USD Sales Aug/02|1377|LC Sales Aug/02|43406|Units Aug/02|438|DOT Aug/02|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GLAXOSMITHKLINE*|GLAXOSMITHKLINE|GLAXOSMITHKLINE|CORSODYL|0200MG|LIQUID 200 MG 1 300 ML|K ORAL TOPICAL|KG ORAL TOP LIQUIDS|KGA ORAL TOP LIQUIDS|NON-RX BOUND|1999|1999/05|0.00|0.00|MONO|CHLORHEXIDINE|13|95.8|133.8|EURO Sales Sep/02|2616|USD Sales Sep/02|2565|LC Sales Sep/02|78983|Units Sep/02|797|DOT Sep/02|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A01 STOMATOLOGICALS|A01A STOMATOLOGICALS|A01A0 STOMATOLOGICALS|GLAXOSMITHKLINE*|GLAXOSMITHKLINE|GLAXOSMITHKLINE|CORSODYL|0200MG|LIQUID 200 MG 1 300 ML|K ORAL TOPICAL|KG ORAL TOP LIQUIDS|KGA ORAL TOP LIQUIDS|NON-RX BOUND|1999|1999/05|0.00|0.00|MONO|CHLORHEXIDINE|13|95.8|133.8|EURO Sales Oct/02|2017|USD Sales Oct/02|1978|LC Sales Oct/02|61739|Units Oct/02|623|DOT Oct/02|0
